Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ04,OUT013,2336.595654782092
FDQ47,OUT019,371.28136079744604
FDY14,OUT019,371.28136079744604
DRK37,OUT017,2275.220073262024
FDO25,OUT017,2275.220073262024
FDL57,OUT046,2336.595654782092
NCK29,OUT018,1995.4987392241385
FDK46,OUT027,3694.0385576470608
NCB43,OUT010,309.9057792773781
DRE01,OUT027,3694.0385576470608
FDC46,OUT018,1995.4987392241385
FDQ23,OUT045,2275.220073262024
FDX38,OUT049,2336.595654782092
FDG60,OUT018,1995.4987392241385
FDW55,OUT017,2275.220073262024
FDP39,OUT013,2336.595654782092
FDB20,OUT018,1995.4987392241385
FDV21,OUT017,2275.220073262024
FDZ02,OUT013,2336.595654782092
FDP19,OUT027,3694.0385576470608
FDA38,OUT035,2336.595654782092
FDH22,OUT045,2275.220073262024
DRM11,OUT045,2275.220073262024
FDO12,OUT027,3694.0385576470608
FDT14,OUT049,2336.595654782092
FDW34,OUT010,309.9057792773781
FDG04,OUT027,3694.0385576470608
FDW59,OUT018,1995.4987392241385
FDR33,OUT018,1995.4987392241385
FDP32,OUT013,2336.595654782092
FDL13,OUT027,3694.0385576470608
FDD22,OUT013,2336.595654782092
FDV40,OUT027,3694.0385576470608
NCD55,OUT046,2336.595654782092
FDQ20,OUT010,309.9057792773781
FDD28,OUT045,2275.220073262024
FDC39,OUT045,2275.220073262024
NCR17,OUT049,2336.595654782092
DRO35,OUT018,1995.4987392241385
FDF40,OUT049,2336.595654782092
FDR31,OUT018,1995.4987392241385
NCQ41,OUT017,2275.220073262024
FDP38,OUT046,2336.595654782092
NCU54,OUT027,3694.0385576470608
FDG22,OUT018,1995.4987392241385
DRK59,OUT013,2336.595654782092
FDC37,OUT046,2336.595654782092
NCO42,OUT013,2336.595654782092
NCT42,OUT017,2275.220073262024
FDX27,OUT035,2336.595654782092
FDV40,OUT018,1995.4987392241385
FDT45,OUT027,3694.0385576470608
FDS47,OUT019,371.28136079744604
FDR45,OUT035,2336.595654782092
FDB03,OUT045,2275.220073262024
FDO49,OUT035,2336.595654782092
FDU60,OUT027,3694.0385576470608
FDB26,OUT018,1995.4987392241385
FDB46,OUT017,2275.220073262024
FDQ37,OUT019,371.28136079744604
FDN03,OUT017,2275.220073262024
NCX30,OUT045,2275.220073262024
FDK32,OUT019,371.28136079744604
DRM47,OUT013,2336.595654782092
NCO02,OUT046,2336.595654782092
FDP04,OUT013,2336.595654782092
NCO43,OUT049,2336.595654782092
FDD59,OUT013,2336.595654782092
FDQ10,OUT017,2275.220073262024
FDW45,OUT035,2336.595654782092
NCK30,OUT049,2336.595654782092
FDU31,OUT018,1995.4987392241385
NCQ17,OUT019,371.28136079744604
FDN01,OUT017,2275.220073262024
FDZ19,OUT049,2336.595654782092
DRG37,OUT017,2275.220073262024
FDE32,OUT045,2275.220073262024
FDO34,OUT049,2336.595654782092
FDM04,OUT019,371.28136079744604
FDZ25,OUT049,2336.595654782092
FDU08,OUT049,2336.595654782092
NCW30,OUT045,2275.220073262024
NCM18,OUT013,2336.595654782092
FDS22,OUT035,2336.595654782092
NCH18,OUT017,2275.220073262024
FDC23,OUT013,2336.595654782092
FDY46,OUT013,2336.595654782092
NCU06,OUT046,2336.595654782092
FDX57,OUT045,2275.220073262024
FDX36,OUT027,3694.0385576470608
FDL16,OUT045,2275.220073262024
FDT16,OUT010,309.9057792773781
FDN16,OUT018,1995.4987392241385
FDC03,OUT046,2336.595654782092
DRF60,OUT013,2336.595654782092
FDS27,OUT027,3694.0385576470608
FDP33,OUT010,309.9057792773781
FDJ36,OUT018,1995.4987392241385
NCR42,OUT013,2336.595654782092
FDV14,OUT017,2275.220073262024
NCP42,OUT035,2336.595654782092
FDB50,OUT027,3694.0385576470608
NCC30,OUT027,3694.0385576470608
FDA23,OUT018,1995.4987392241385
FDW16,OUT017,2275.220073262024
FDQ52,OUT010,309.9057792773781
FDB58,OUT049,2336.595654782092
NCP29,OUT049,2336.595654782092
NCM05,OUT045,2275.220073262024
FDO25,OUT013,2336.595654782092
NCM54,OUT046,2336.595654782092
NCL54,OUT046,2336.595654782092
FDL39,OUT010,309.9057792773781
FDF53,OUT018,1995.4987392241385
NCQ42,OUT035,2336.595654782092
FDF58,OUT013,2336.595654782092
FDZ04,OUT035,2336.595654782092
FDE26,OUT019,371.28136079744604
FDS60,OUT017,2275.220073262024
FDV58,OUT017,2275.220073262024
FDM04,OUT045,2275.220073262024
FDE08,OUT035,2336.595654782092
NCB43,OUT049,2336.595654782092
FDU11,OUT010,309.9057792773781
FDF22,OUT019,371.28136079744604
FDE24,OUT013,2336.595654782092
DRJ49,OUT046,2336.595654782092
NCQ53,OUT035,2336.595654782092
NCL41,OUT013,2336.595654782092
FDR22,OUT013,2336.595654782092
FDH04,OUT035,2336.595654782092
DRH15,OUT045,2275.220073262024
FDY40,OUT049,2336.595654782092
NCI17,OUT035,2336.595654782092
NCC18,OUT013,2336.595654782092
FDY28,OUT027,3694.0385576470608
FDB45,OUT027,3694.0385576470608
NCL30,OUT018,1995.4987392241385
FDM10,OUT017,2275.220073262024
FDH22,OUT027,3694.0385576470608
NCZ53,OUT017,2275.220073262024
NCI18,OUT013,2336.595654782092
FDH14,OUT027,3694.0385576470608
FDR36,OUT027,3694.0385576470608
FDW01,OUT045,2275.220073262024
FDK02,OUT027,3694.0385576470608
FDJ02,OUT018,1995.4987392241385
FDU55,OUT013,2336.595654782092
NCV18,OUT027,3694.0385576470608
FDH14,OUT018,1995.4987392241385
FDZ37,OUT045,2275.220073262024
FDX49,OUT049,2336.595654782092
NCD43,OUT046,2336.595654782092
FDZ07,OUT013,2336.595654782092
FDK43,OUT035,2336.595654782092
FDR32,OUT018,1995.4987392241385
FDT39,OUT013,2336.595654782092
NCV54,OUT017,2275.220073262024
FDF38,OUT018,1995.4987392241385
FDV60,OUT046,2336.595654782092
FDH44,OUT027,3694.0385576470608
FDS21,OUT046,2336.595654782092
NCL41,OUT045,2275.220073262024
FDM46,OUT017,2275.220073262024
FDU27,OUT045,2275.220073262024
NCJ54,OUT017,2275.220073262024
DRG51,OUT018,1995.4987392241385
NCA29,OUT019,371.28136079744604
FDR47,OUT045,2275.220073262024
NCL19,OUT027,3694.0385576470608
DRG01,OUT049,2336.595654782092
FDG10,OUT046,2336.595654782092
NCV05,OUT049,2336.595654782092
NCH18,OUT019,371.28136079744604
FDV14,OUT018,1995.4987392241385
DRJ23,OUT035,2336.595654782092
DRJ11,OUT046,2336.595654782092
FDZ03,OUT017,2275.220073262024
FDI27,OUT010,309.9057792773781
FDJ14,OUT018,1995.4987392241385
FDU32,OUT017,2275.220073262024
FDD47,OUT027,3694.0385576470608
DRF36,OUT035,2336.595654782092
FDM21,OUT046,2336.595654782092
FDV10,OUT018,1995.4987392241385
FDH60,OUT018,1995.4987392241385
FDX47,OUT010,309.9057792773781
FDT19,OUT019,371.28136079744604
FDO11,OUT045,2275.220073262024
FDH24,OUT027,3694.0385576470608
FDL02,OUT018,1995.4987392241385
FDB02,OUT049,2336.595654782092
FDA43,OUT046,2336.595654782092
FDG52,OUT045,2275.220073262024
DRC12,OUT013,2336.595654782092
FDY37,OUT018,1995.4987392241385
NCU18,OUT045,2275.220073262024
FDU09,OUT035,2336.595654782092
DRJ25,OUT027,3694.0385576470608
DRE12,OUT018,1995.4987392241385
DRL47,OUT017,2275.220073262024
DRK01,OUT046,2336.595654782092
FDC22,OUT019,371.28136079744604
FDG44,OUT013,2336.595654782092
FDW04,OUT035,2336.595654782092
FDK09,OUT049,2336.595654782092
NCN43,OUT035,2336.595654782092
FDG04,OUT049,2336.595654782092
FDH32,OUT010,309.9057792773781
DRI47,OUT017,2275.220073262024
DRE15,OUT013,2336.595654782092
FDY11,OUT035,2336.595654782092
FDO60,OUT049,2336.595654782092
FDQ20,OUT018,1995.4987392241385
FDO57,OUT027,3694.0385576470608
FDT14,OUT019,371.28136079744604
FDA57,OUT049,2336.595654782092
DRN35,OUT017,2275.220073262024
FDJ03,OUT046,2336.595654782092
FDX28,OUT017,2275.220073262024
DRE25,OUT045,2275.220073262024
FDR09,OUT046,2336.595654782092
FDB23,OUT035,2336.595654782092
FDO08,OUT045,2275.220073262024
FDQ23,OUT049,2336.595654782092
FDW04,OUT013,2336.595654782092
DRK13,OUT010,309.9057792773781
NCL17,OUT027,3694.0385576470608
FDY21,OUT035,2336.595654782092
FDJ38,OUT027,3694.0385576470608
FDA37,OUT019,371.28136079744604
FDV43,OUT013,2336.595654782092
FDL36,OUT046,2336.595654782092
FDD53,OUT045,2275.220073262024
FDZ19,OUT010,309.9057792773781
FDV21,OUT045,2275.220073262024
NCL54,OUT018,1995.4987392241385
DRI47,OUT027,3694.0385576470608
DRG03,OUT049,2336.595654782092
FDG21,OUT013,2336.595654782092
FDW03,OUT018,1995.4987392241385
NCI55,OUT046,2336.595654782092
DRC36,OUT019,371.28136079744604
FDH22,OUT017,2275.220073262024
FDV20,OUT045,2275.220073262024
NCU41,OUT027,3694.0385576470608
FDN46,OUT027,3694.0385576470608
FDK50,OUT045,2275.220073262024
NCA05,OUT027,3694.0385576470608
DRH01,OUT018,1995.4987392241385
FDT08,OUT018,1995.4987392241385
FDM08,OUT018,1995.4987392241385
FDZ07,OUT035,2336.595654782092
FDS22,OUT017,2275.220073262024
FDV35,OUT027,3694.0385576470608
FDI28,OUT010,309.9057792773781
FDW58,OUT027,3694.0385576470608
FDT52,OUT045,2275.220073262024
FDY34,OUT046,2336.595654782092
FDR10,OUT046,2336.595654782092
FDK57,OUT017,2275.220073262024
FDR02,OUT027,3694.0385576470608
FDX49,OUT046,2336.595654782092
FDQ20,OUT046,2336.595654782092
DRK23,OUT045,2275.220073262024
NCW06,OUT046,2336.595654782092
FDR31,OUT017,2275.220073262024
NCE43,OUT013,2336.595654782092
DRO59,OUT027,3694.0385576470608
FDN09,OUT049,2336.595654782092
FDR11,OUT046,2336.595654782092
FDO57,OUT013,2336.595654782092
NCX18,OUT017,2275.220073262024
FDB05,OUT018,1995.4987392241385
FDQ08,OUT018,1995.4987392241385
NCG43,OUT035,2336.595654782092
FDJ56,OUT013,2336.595654782092
FDA13,OUT010,309.9057792773781
FDO56,OUT017,2275.220073262024
FDB37,OUT018,1995.4987392241385
FDZ02,OUT018,1995.4987392241385
FDQ24,OUT046,2336.595654782092
FDM16,OUT013,2336.595654782092
FDU35,OUT049,2336.595654782092
FDT35,OUT035,2336.595654782092
NCX30,OUT049,2336.595654782092
FDG04,OUT017,2275.220073262024
FDI12,OUT035,2336.595654782092
FDE35,OUT035,2336.595654782092
NCP14,OUT027,3694.0385576470608
NCY53,OUT045,2275.220073262024
FDP49,OUT017,2275.220073262024
FDQ04,OUT017,2275.220073262024
FDM39,OUT035,2336.595654782092
FDO58,OUT019,371.28136079744604
FDC56,OUT017,2275.220073262024
NCQ54,OUT046,2336.595654782092
FDV10,OUT027,3694.0385576470608
NCK17,OUT046,2336.595654782092
NCF55,OUT027,3694.0385576470608
FDV33,OUT013,2336.595654782092
NCH29,OUT019,371.28136079744604
FDA37,OUT027,3694.0385576470608
FDH46,OUT018,1995.4987392241385
FDS25,OUT035,2336.595654782092
FDH04,OUT027,3694.0385576470608
FDX52,OUT046,2336.595654782092
NCD42,OUT017,2275.220073262024
FDW47,OUT017,2275.220073262024
FDL25,OUT027,3694.0385576470608
NCJ06,OUT010,309.9057792773781
FDY09,OUT013,2336.595654782092
FDS40,OUT046,2336.595654782092
FDH41,OUT017,2275.220073262024
FDG38,OUT035,2336.595654782092
FDU03,OUT027,3694.0385576470608
FDV20,OUT046,2336.595654782092
DRB13,OUT045,2275.220073262024
NCQ30,OUT013,2336.595654782092
NCH06,OUT013,2336.595654782092
FDU50,OUT018,1995.4987392241385
NCO42,OUT019,371.28136079744604
FDW09,OUT018,1995.4987392241385
FDH04,OUT013,2336.595654782092
FDC21,OUT045,2275.220073262024
FDL21,OUT049,2336.595654782092
FDM46,OUT010,309.9057792773781
FDT22,OUT019,371.28136079744604
FDB28,OUT035,2336.595654782092
FDI12,OUT018,1995.4987392241385
FDA28,OUT045,2275.220073262024
FDF59,OUT013,2336.595654782092
FDM45,OUT027,3694.0385576470608
FDQ56,OUT017,2275.220073262024
FDR46,OUT049,2336.595654782092
FDT01,OUT013,2336.595654782092
FDD16,OUT027,3694.0385576470608
NCU30,OUT010,309.9057792773781
FDM40,OUT010,309.9057792773781
FDI56,OUT035,2336.595654782092
NCS30,OUT013,2336.595654782092
FDU08,OUT017,2275.220073262024
FDX51,OUT027,3694.0385576470608
FDA43,OUT045,2275.220073262024
FDX59,OUT010,309.9057792773781
FDC37,OUT018,1995.4987392241385
FDP58,OUT013,2336.595654782092
NCY42,OUT035,2336.595654782092
FDF21,OUT018,1995.4987392241385
FDU10,OUT027,3694.0385576470608
DRL47,OUT018,1995.4987392241385
FDA58,OUT018,1995.4987392241385
FDJ22,OUT049,2336.595654782092
FDK50,OUT046,2336.595654782092
FDO38,OUT035,2336.595654782092
DRF60,OUT035,2336.595654782092
NCZ42,OUT019,371.28136079744604
FDD35,OUT049,2336.595654782092
FDL25,OUT045,2275.220073262024
FDJ16,OUT013,2336.595654782092
DRK59,OUT049,2336.595654782092
FDI50,OUT046,2336.595654782092
NCB19,OUT045,2275.220073262024
DRI37,OUT035,2336.595654782092
FDA14,OUT027,3694.0385576470608
FDC08,OUT018,1995.4987392241385
FDS45,OUT046,2336.595654782092
FDI21,OUT049,2336.595654782092
DRJ47,OUT035,2336.595654782092
DRE37,OUT027,3694.0385576470608
FDT55,OUT018,1995.4987392241385
NCG42,OUT027,3694.0385576470608
FDA31,OUT049,2336.595654782092
NCW42,OUT046,2336.595654782092
FDF50,OUT017,2275.220073262024
FDK56,OUT049,2336.595654782092
FDX10,OUT035,2336.595654782092
NCK07,OUT027,3694.0385576470608
FDZ49,OUT017,2275.220073262024
FDR33,OUT013,2336.595654782092
FDO44,OUT018,1995.4987392241385
FDA20,OUT046,2336.595654782092
NCL30,OUT045,2275.220073262024
FDI05,OUT019,371.28136079744604
FDQ12,OUT018,1995.4987392241385
FDH47,OUT017,2275.220073262024
FDH34,OUT018,1995.4987392241385
FDF29,OUT046,2336.595654782092
FDG40,OUT018,1995.4987392241385
NCE18,OUT017,2275.220073262024
FDP21,OUT010,309.9057792773781
FDY50,OUT013,2336.595654782092
FDB36,OUT049,2336.595654782092
NCZ29,OUT049,2336.595654782092
FDU20,OUT018,1995.4987392241385
FDO56,OUT013,2336.595654782092
FDW31,OUT049,2336.595654782092
DRH59,OUT013,2336.595654782092
NCB30,OUT017,2275.220073262024
FDK43,OUT027,3694.0385576470608
FDW43,OUT045,2275.220073262024
NCL19,OUT017,2275.220073262024
FDJ27,OUT046,2336.595654782092
FDC45,OUT046,2336.595654782092
FDY40,OUT035,2336.595654782092
NCM41,OUT035,2336.595654782092
NCK18,OUT019,371.28136079744604
FDP37,OUT049,2336.595654782092
FDA27,OUT027,3694.0385576470608
NCX30,OUT035,2336.595654782092
FDR09,OUT017,2275.220073262024
FDG08,OUT027,3694.0385576470608
NCU30,OUT013,2336.595654782092
FDB16,OUT017,2275.220073262024
FDM16,OUT017,2275.220073262024
FDC48,OUT013,2336.595654782092
NCF18,OUT046,2336.595654782092
FDU46,OUT018,1995.4987392241385
FDH41,OUT018,1995.4987392241385
NCN42,OUT010,309.9057792773781
FDU49,OUT046,2336.595654782092
FDB20,OUT027,3694.0385576470608
FDG50,OUT019,371.28136079744604
FDW20,OUT045,2275.220073262024
NCO55,OUT049,2336.595654782092
FDX48,OUT046,2336.595654782092
FDU48,OUT046,2336.595654782092
FDR48,OUT019,371.28136079744604
FDK27,OUT013,2336.595654782092
FDT35,OUT013,2336.595654782092
FDN12,OUT049,2336.595654782092
NCE31,OUT019,371.28136079744604
FDL21,OUT017,2275.220073262024
FDV56,OUT017,2275.220073262024
FDR16,OUT017,2275.220073262024
NCP41,OUT049,2336.595654782092
FDJ27,OUT013,2336.595654782092
FDA07,OUT017,2275.220073262024
FDK55,OUT049,2336.595654782092
FDM33,OUT049,2336.595654782092
FDY46,OUT046,2336.595654782092
FDD36,OUT046,2336.595654782092
FDB12,OUT027,3694.0385576470608
FDF28,OUT019,371.28136079744604
NCE07,OUT019,371.28136079744604
FDW50,OUT027,3694.0385576470608
NCW18,OUT017,2275.220073262024
NCJ17,OUT019,371.28136079744604
DRZ24,OUT010,309.9057792773781
FDS07,OUT035,2336.595654782092
NCW05,OUT010,309.9057792773781
FDZ22,OUT018,1995.4987392241385
FDK02,OUT046,2336.595654782092
FDZ45,OUT027,3694.0385576470608
FDL25,OUT046,2336.595654782092
FDS08,OUT045,2275.220073262024
NCZ42,OUT027,3694.0385576470608
FDX57,OUT035,2336.595654782092
FDF21,OUT046,2336.595654782092
FDJ56,OUT018,1995.4987392241385
FDX10,OUT013,2336.595654782092
DRG48,OUT035,2336.595654782092
DRN37,OUT046,2336.595654782092
NCY41,OUT018,1995.4987392241385
FDN28,OUT045,2275.220073262024
FDE34,OUT045,2275.220073262024
FDR10,OUT045,2275.220073262024
FDC32,OUT017,2275.220073262024
DRG13,OUT046,2336.595654782092
FDP59,OUT049,2336.595654782092
NCT53,OUT010,309.9057792773781
FDL57,OUT027,3694.0385576470608
FDN32,OUT010,309.9057792773781
FDK09,OUT018,1995.4987392241385
FDA52,OUT010,309.9057792773781
FDC57,OUT049,2336.595654782092
FDI09,OUT035,2336.595654782092
NCB07,OUT046,2336.595654782092
FDP26,OUT035,2336.595654782092
FDP40,OUT027,3694.0385576470608
FDL15,OUT013,2336.595654782092
FDV07,OUT046,2336.595654782092
FDS03,OUT017,2275.220073262024
FDE50,OUT049,2336.595654782092
FDQ15,OUT017,2275.220073262024
FDQ33,OUT010,309.9057792773781
FDT22,OUT013,2336.595654782092
DRO35,OUT035,2336.595654782092
FDJ41,OUT049,2336.595654782092
FDQ27,OUT035,2336.595654782092
FDC26,OUT017,2275.220073262024
NCF43,OUT027,3694.0385576470608
NCR50,OUT035,2336.595654782092
FDE39,OUT018,1995.4987392241385
FDN49,OUT027,3694.0385576470608
DRG11,OUT035,2336.595654782092
NCA18,OUT049,2336.595654782092
FDM36,OUT018,1995.4987392241385
FDW32,OUT017,2275.220073262024
NCQ18,OUT010,309.9057792773781
FDX14,OUT027,3694.0385576470608
FDD46,OUT017,2275.220073262024
FDI34,OUT019,371.28136079744604
NCJ17,OUT035,2336.595654782092
FDB52,OUT035,2336.595654782092
FDV55,OUT018,1995.4987392241385
FDC57,OUT046,2336.595654782092
FDB29,OUT046,2336.595654782092
NCO43,OUT035,2336.595654782092
FDG44,OUT045,2275.220073262024
FDJ34,OUT045,2275.220073262024
FDH40,OUT049,2336.595654782092
NCD07,OUT027,3694.0385576470608
FDB41,OUT017,2275.220073262024
FDH47,OUT018,1995.4987392241385
DRK37,OUT035,2336.595654782092
FDM25,OUT019,371.28136079744604
NCX06,OUT045,2275.220073262024
NCS05,OUT017,2275.220073262024
FDS39,OUT045,2275.220073262024
FDC47,OUT027,3694.0385576470608
FDG20,OUT013,2336.595654782092
DRL23,OUT017,2275.220073262024
FDY33,OUT013,2336.595654782092
NCH18,OUT045,2275.220073262024
FDX47,OUT035,2336.595654782092
NCB06,OUT045,2275.220073262024
FDP36,OUT049,2336.595654782092
FDW44,OUT018,1995.4987392241385
NCU41,OUT018,1995.4987392241385
NCS17,OUT046,2336.595654782092
FDD46,OUT035,2336.595654782092
FDE45,OUT017,2275.220073262024
FDI09,OUT017,2275.220073262024
NCJ54,OUT010,309.9057792773781
NCA29,OUT018,1995.4987392241385
NCN41,OUT027,3694.0385576470608
FDY34,OUT035,2336.595654782092
NCG55,OUT035,2336.595654782092
DRM49,OUT046,2336.595654782092
NCB42,OUT049,2336.595654782092
FDE58,OUT045,2275.220073262024
DRJ25,OUT013,2336.595654782092
FDS47,OUT010,309.9057792773781
FDY21,OUT049,2336.595654782092
NCI54,OUT013,2336.595654782092
FDO24,OUT017,2275.220073262024
FDY43,OUT035,2336.595654782092
FDF35,OUT018,1995.4987392241385
NCP29,OUT019,371.28136079744604
FDN28,OUT027,3694.0385576470608
FDJ50,OUT018,1995.4987392241385
FDQ14,OUT027,3694.0385576470608
FDC37,OUT035,2336.595654782092
FDN08,OUT046,2336.595654782092
FDD04,OUT035,2336.595654782092
FDW34,OUT018,1995.4987392241385
FDP04,OUT017,2275.220073262024
NCG07,OUT017,2275.220073262024
NCN14,OUT018,1995.4987392241385
FDJ16,OUT045,2275.220073262024
NCM42,OUT045,2275.220073262024
NCF19,OUT046,2336.595654782092
FDY21,OUT018,1995.4987392241385
FDY19,OUT035,2336.595654782092
FDV09,OUT045,2275.220073262024
FDA28,OUT013,2336.595654782092
FDC38,OUT018,1995.4987392241385
FDL28,OUT045,2275.220073262024
NCH43,OUT049,2336.595654782092
NCN53,OUT045,2275.220073262024
NCW05,OUT017,2275.220073262024
NCO30,OUT018,1995.4987392241385
FDT04,OUT019,371.28136079744604
FDB27,OUT018,1995.4987392241385
NCK07,OUT013,2336.595654782092
NCA53,OUT013,2336.595654782092
FDB33,OUT018,1995.4987392241385
FDU37,OUT017,2275.220073262024
FDR13,OUT035,2336.595654782092
FDE45,OUT049,2336.595654782092
FDV37,OUT017,2275.220073262024
FDX44,OUT019,371.28136079744604
NCL06,OUT017,2275.220073262024
FDJ28,OUT045,2275.220073262024
FDX55,OUT049,2336.595654782092
NCK17,OUT018,1995.4987392241385
FDH52,OUT035,2336.595654782092
FDN13,OUT027,3694.0385576470608
FDK44,OUT018,1995.4987392241385
FDU16,OUT046,2336.595654782092
FDZ07,OUT017,2275.220073262024
NCN06,OUT027,3694.0385576470608
FDH02,OUT010,309.9057792773781
NCW18,OUT045,2275.220073262024
FDH57,OUT013,2336.595654782092
FDV35,OUT045,2275.220073262024
NCU29,OUT013,2336.595654782092
NCP02,OUT046,2336.595654782092
FDN44,OUT013,2336.595654782092
FDX03,OUT018,1995.4987392241385
FDR11,OUT010,309.9057792773781
FDA36,OUT046,2336.595654782092
FDP58,OUT027,3694.0385576470608
FDH31,OUT045,2275.220073262024
FDH34,OUT035,2336.595654782092
FDS13,OUT035,2336.595654782092
FDT01,OUT018,1995.4987392241385
FDY09,OUT049,2336.595654782092
FDV33,OUT027,3694.0385576470608
NCW29,OUT010,309.9057792773781
NCN17,OUT045,2275.220073262024
FDX01,OUT046,2336.595654782092
FDL03,OUT049,2336.595654782092
DRL59,OUT049,2336.595654782092
DRM11,OUT027,3694.0385576470608
FDA43,OUT049,2336.595654782092
FDZ56,OUT010,309.9057792773781
FDI44,OUT018,1995.4987392241385
FDB50,OUT013,2336.595654782092
FDU15,OUT019,371.28136079744604
NCJ19,OUT019,371.28136079744604
FDD48,OUT013,2336.595654782092
NCW42,OUT035,2336.595654782092
FDL24,OUT017,2275.220073262024
NCB30,OUT013,2336.595654782092
FDK25,OUT013,2336.595654782092
FDW28,OUT049,2336.595654782092
FDD47,OUT017,2275.220073262024
FDK16,OUT019,371.28136079744604
FDW37,OUT046,2336.595654782092
FDA48,OUT035,2336.595654782092
FDA14,OUT017,2275.220073262024
